11.0,0.6792545593231468,2
10.0,0.5538731359638601,2
16.0,0.6990039578350628,2
10.0,0.6587681535210805,2
13.0,0.6910225045464051,2
10.0,0.7196769700453753,2
11.0,0.7172953070655131,2
15.0,0.6776947573130977,2
9.0,0.6532839103246603,2
15.0,0.653238875198001,2
10.0,0.7149024405294879,2
12.0,0.6843424916314494,2
13.0,0.7114201989126763,2
11.0,0.6783599859985959,2
11.0,0.643295403283708,2
13.0,0.6449216740697341,2
13.0,0.6633734425792591,2
11.0,0.6322028000657135,2
10.0,0.6660641096967099,2
13.0,0.6525191905930279,2
11.0,0.7264908785631966,2
13.0,0.668811436712702,2
17.0,0.7305944386519514,2
17.0,0.7091149706050158,2
12.0,0.5913716707055304,2
14.0,0.6221110302323312,2
12.0,0.6309007363525886,2
12.0,0.6848712859917414,2
15.0,0.708552749569666,2
11.0,0.6293572822752203,2
10.0,0.5709834784887751,2
14.0,0.6849243700520016,2
9.0,0.6245522605845992,2
4.0,0.4456664083735055,0
10.0,0.6092927159293492,2
6.0,0.4077202638736028,0
5.0,0.4234852962405698,0
5.0,0.4320617815973945,0
7.0,0.5769383102917796,1
7.0,0.4768003407241272,1
4.0,0.4647255203959964,0
6.0,0.4798563555293065,1
5.0,0.454249076525456,0
6.0,0.41526057988581894,0
6.0,0.4159995457363619,0
4.0,0.41740704524334893,0
4.0,0.4165514023343764,0
5.0,0.3934529116670394,0
3.0,0.3390428284484077,0
8.0,0.4823822883887054,1
5.0,0.4138464262312557,0
5.0,0.4860322065126585,1
6.0,0.4612793169298898,1
4.0,0.4224995975894941,0
9.0,0.4634736018211735,1
4.0,0.3474586952200881,0
6.0,0.4114654859423752,0
4.0,0.4082197565826691,0
4.0,0.3604319697299592,0
6.0,0.4123599791649146,0
3.0,0.32129719833491266,0
4.0,0.30446619696045324,0
4.0,0.35026844443448746,0
4.0,0.3549166898624397,0
4.0,0.37246961347537133,0
5.0,0.4261746638561315,0
9.0,0.4296448208197679,1
7.0,0.4163378212900615,0
6.0,0.4789012316140122,1
5.0,0.3590751483073622,0
6.0,0.37549375262107937,0
5.0,0.3299989247106222,0
6.0,0.33272858386172416,0
8.0,0.3879612717390923,0
4.0,0.30074123410854753,0
6.0,0.3489388860058543,0
2.0,0.22328644106544773,0
5.0,0.5047760606242767,1
2.0,0.3844824875137546,0
2.0,0.4996097556725079,0
2.0,0.4799410564380316,0
3.0,0.4394600883488905,0
3.0,0.4211865320141568,0
3.0,0.490887419558904,0
4.0,0.522083887127576,1
2.0,0.4689234731089659,0
5.0,0.5466612060205026,1
4.0,0.4701567366957698,0
2.0,0.39283788535287534,0
4.0,0.4065943647516295,0
9.0,0.5116880660097152,1
7.0,0.4608562761110465,1
8.0,0.4784011505689432,1
8.0,0.4825590406512918,1
6.0,0.5244921630749714,1
6.0,0.3964659772926653,0
5.0,0.5184527006055399,1
4.0,0.4866921321528168,0
3.0,0.416880571573066,0
2.0,0.4390076995895955,0
2.0,0.4941050038294959,0
4.0,0.4438974179952011,0
2.0,0.4002258396909614,0
6.0,0.5030016747259374,1
4.0,0.4185081552493139,0
6.0,0.4858023209139984,1
5.0,0.453393447849078,0
8.0,0.5336952592655883,1
9.0,0.5185516392310363,1
4.0,0.4273747048035924,0
6.0,0.4616356801321712,1
7.0,0.5007002162222114,1
3.0,0.4909043017576128,0
3.0,0.5213337268992994,1
3.0,0.4455703224244274,0
3.0,0.4589236232892029,0
2.0,0.4390231735526002,0
5.0,0.5712407278042078,1
4.0,0.5132291312535282,1
6.0,0.5329415734406748,1
4.0,0.5292180712009873,1
4.0,0.5425285777776214,1
4.0,0.5018103183004496,1
6.0,0.4280402337418897,0
8.0,0.4528987948321112,1
7.0,0.48545159686997497,1
5.0,0.42266550370402783,0
7.0,0.5309554525193546,1
9.0,0.4612107758099726,1
6.0,0.4518451154764873,1
4.0,0.5289662538299172,1
10.0,0.4665764691864247,1
7.0,0.5003769932077479,1
5.0,0.4722859829151289,1
9.0,0.5345712231952432,1
4.0,0.5143603059840554,1
3.0,0.5290882639175525,1
4.0,0.5567160642980443,1
5.0,0.4863769830345804,1
3.0,0.579471340506879,1
3.0,0.5062236609782861,0
3.0,0.5135585694467852,1
4.0,0.4550506149871715,0
4.0,0.5309182812932478,1
5.0,0.6076664509334854,1
4.0,0.547070819739624,1
4.0,0.5510240451623795,1
9.0,0.6237132656772568,2
7.0,0.5907824587110807,1
8.0,0.5924816612430209,1
10.0,0.5618169594912705,2
1.0,0.4689159806433443,0
4.0,0.5314902908676946,1
3.0,0.4315277458216895,0
7.0,0.508316383515066,1
5.0,0.528941373402595,1
5.0,0.4949911498932889,1
5.0,0.5027376780584731,1
4.0,0.6129551864813643,1
7.0,0.5973050308053659,1
11.0,0.5817290098970601,2
7.0,0.5308385433222566,1
6.0,0.4548307718096435,1
11.0,0.5629021606335572,2
9.0,0.5230859280960064,1
6.0,0.537873864235862,1
7.0,0.5018718140954063,1
10.0,0.5479607027221982,1
6.0,0.4914190017391831,1
7.0,0.6316674769996234,1
8.0,0.5179237557934829,1
8.0,0.4418995163858291,1
6.0,0.4912630572505129,1
7.0,0.4574230504757668,1
8.0,0.5464647205473205,1
8.0,0.6413220318705772,2
13.0,0.6190780555688327,2
14.0,0.6461572844275081,2
11.0,0.6363474999825163,2
12.0,0.5494842249470813,2
14.0,0.6619240221392895,2
11.0,0.6675321962340856,2
10.0,0.5888950804787035,2
10.0,0.6597245905486768,2
13.0,0.7074456641766851,2
12.0,0.6585536434919654,2
9.0,0.727415385288766,2
10.0,0.6818058120785426,2
10.0,0.6477650013729723,2
11.0,0.6399396294440701,2
8.0,0.647224725757014,2
10.0,0.6875892728126707,2
8.0,0.7122886079188727,2
8.0,0.7330302637025079,2
12.0,0.6611013766288486,2
14.0,0.7063899906835727,2
13.0,0.7182209043817794,2
13.0,0.6883865465048927,2
13.0,0.6900415903759194,2
11.0,0.7379709209014805,2
16.0,0.6824612684333802,2
12.0,0.7088833913808392,2
14.0,0.6990281694394164,2
9.0,0.6100583131276097,2
11.0,0.6966224673716973,2
16.0,0.6984776338583839,2
10.0,0.7090758432944355,2
14.0,0.6495868397864596,2
9.0,0.6646380835819484,2
8.0,0.6786359451264832,2
9.0,0.7501270898154324,2
10.0,0.7206588442801525,2
14.0,0.746705091697457,2
11.0,0.6561005603780896,2
12.0,0.7235556626517792,2
10.0,0.6131941579032678,2
14.0,0.7368173767680003,2
10.0,0.6810056636579725,2
12.0,0.6007313486114694,2
12.0,0.6291426652697866,2
17.0,0.6734662919697224,2
12.0,0.6844130267780186,2
14.0,0.6219749933129354,2
11.0,0.6184825629311281,2
10.0,0.660931816531835,2
10.0,0.6320133432635073,2
12.0,0.6735079116166667,2
14.0,0.6807435852013414,2
8.0,0.6203383306625544,1
7.0,0.5614542540331967,1
7.0,0.5547613598551869,1
7.0,0.5399408763901629,1
6.0,0.5332771728303368,1
6.0,0.5190914092695186,1
3.0,0.4917063374488921,0
9.0,0.52933219807572,1
6.0,0.5036657132082767,1
5.0,0.4849837693070531,1
6.0,0.3419889688066237,0
5.0,0.4484774246983839,0
7.0,0.3904285446960027,0
4.0,0.502258777995114,1
6.0,0.4691514785154184,1
9.0,0.4898405937998032,1
6.0,0.5775104747613851,1
9.0,0.4846024463800979,1
2.0,0.3499318704606945,0
7.0,0.4320509829957899,1
7.0,0.4266163051338486,1
7.0,0.4307827037314301,1
8.0,0.4721293827382157,1
5.0,0.35501352726590035,0
6.0,0.4523574337957171,1
